  0.731991,   0.839547
  0.735133,   0.837313
  0.738274,   0.835074
  0.741416,   0.832831
  0.744557,   0.830584
  0.747699,   0.828334
  0.750841,   0.826081
  0.753982,   0.823828
  0.757124,   0.821574
  0.760265,   0.819320
  0.763407,   0.817067
  0.766549,   0.814816
  0.769690,   0.812567
  0.772832,   0.810321
  0.775973,   0.808080
  0.779115,   0.805844
  0.782257,   0.803612
  0.785398,   0.801388
  0.788540,   0.799170
  0.791681,   0.796960
  0.794823,   0.794758
  0.797965,   0.792565
  0.801106,   0.790383
  0.804248,   0.788210
  0.807389,   0.786049
  0.810531,   0.783900
  0.813672,   0.781763
  0.816814,   0.779640
  0.819956,   0.777530
  0.823097,   0.775435
  0.826239,   0.773355
  0.829380,   0.771291
  0.832522,   0.769243
  0.835664,   0.767212
  0.838805,   0.765199
  0.841947,   0.763204
  0.845088,   0.761228
  0.848230,   0.759271
  0.851372,   0.757334
  0.854513,   0.755417
  0.857655,   0.753522
  0.860796,   0.751648
  0.863938,   0.749796
  0.867080,   0.747967
  0.870221,   0.746161
  0.873363,   0.744379
  0.876504,   0.742620
  0.879646,   0.740886
  0.882788,   0.739178
  0.885929,   0.737495
  0.889071,   0.735838
  0.892212,   0.734207
  0.895354,   0.732603
  0.898495,   0.731026
  0.901637,   0.729477
  0.904779,   0.727956
  0.907920,   0.726464
  0.911062,   0.725000
  0.914203,   0.723565
  0.917345,   0.722160
  0.920487,   0.720785
  0.923628,   0.719441
  0.926770,   0.718126
  0.929911,   0.716843
  0.933053,   0.715590
  0.936195,   0.714369
  0.939336,   0.713180
  0.942478,   0.712023
  0.945619,   0.710898
  0.948761,   0.709805
  0.951903,   0.708745
  0.955044,   0.707718
  0.958186,   0.706724
  0.961327,   0.705763
  0.964469,   0.704836
  0.967611,   0.703943
  0.970752,   0.703083
  0.973894,   0.702257
  0.977035,   0.701466
  0.980177,   0.700708
  0.983319,   0.699985
  0.986460,   0.699297
  0.989602,   0.698643
  0.992743,   0.698024
  0.995885,   0.697439
  0.999026,   0.696889
  1.002168,   0.696374
  1.005310,   0.695894
  1.008451,   0.695449
  1.011593,   0.695039
  1.014734,   0.694663
  1.017876,   0.694323
  1.021018,   0.694017
  1.024159,   0.693747
  1.027301,   0.693511
  1.030442,   0.693309
  1.033584,   0.693143
  1.036726,   0.693011
  1.039867,   0.692914
  1.043009,   0.692851
  1.046150,   0.692822
  1.049292,   0.692828
  1.052434,   0.692868
  1.055575,   0.692941
  1.058717,   0.693049
  1.061858,   0.693190
  1.065000,   0.693365
  1.068142,   0.693573
  1.071283,   0.693814
  1.074425,   0.694088
  1.077566,   0.694395
  1.080708,   0.694735
  1.083849,   0.695106
  1.086991,   0.695510
  1.090133,   0.695946
  1.093274,   0.696413
  1.096416,   0.696911
  1.099557,   0.697440
  1.102699,   0.698000
  1.105841,   0.698591
  1.108982,   0.699212
  1.112124,   0.699862
  1.115265,   0.700542
  1.118407,   0.701251
  1.121549,   0.701989
  1.124690,   0.702756
  1.127832,   0.703551
  1.130973,   0.704373
  1.134115,   0.705223
  1.137257,   0.706100
  1.140398,   0.707004
  1.143540,   0.707934
  1.146681,   0.708890
  1.149823,   0.709872
  1.152965,   0.710878
  1.156106,   0.711909
  1.159248,   0.712965
  1.162389,   0.714044
  1.165531,   0.715146
  1.168672,   0.716272
  1.171814,   0.717420
  1.174956,   0.718590
  1.178097,   0.719782
  1.181239,   0.720994
  1.184380,   0.722228
  1.187522,   0.723481
  1.190664,   0.724754
  1.193805,   0.726047
  1.196947,   0.727358
  1.200088,   0.728687
  1.203230,   0.730034
  1.206372,   0.731398
  1.209513,   0.732778
  1.212655,   0.734175
  1.215796,   0.735588
  1.218938,   0.737015
  1.222080,   0.738457
  1.225221,   0.739913
  1.228363,   0.741383
  1.231504,   0.742866
  1.234646,   0.744361
  1.237788,   0.745868
  1.240929,   0.747386
  1.244071,   0.748915
  1.247212,   0.750454
  1.250354,   0.752003
  1.253495,   0.753561
  1.256637,   0.755128
  1.259779,   0.756703
  1.262920,   0.758285
  1.266062,   0.759874
  1.269203,   0.761469
  1.272345,   0.763071
  1.275487,   0.764677
  1.278628,   0.766288
  1.281770,   0.767903
  1.284911,   0.769522
  1.288053,   0.771143
  1.291195,   0.772767
  1.294336,   0.774393
  1.297478,   0.776020
  1.300619,   0.777648
  1.303761,   0.779276
  1.306903,   0.780903
  1.310044,   0.782529
  1.313186,   0.784154
  1.316327,   0.785777
  1.319469,   0.787397
  1.322611,   0.789014
  1.325752,   0.790627
  1.328894,   0.792236
  1.332035,   0.793840
  1.335177,   0.795438
  1.338318,   0.797030
  1.341460,   0.798616
  1.344602,   0.800195
  1.347743,   0.801767
  1.350885,   0.803330
  1.354026,   0.804884
  1.357168,   0.806430
  1.360310,   0.807966
  1.363451,   0.809491
  1.366593,   0.811006
  1.369734,   0.812510
  1.372876,   0.814001
  1.376018,   0.815481
  1.379159,   0.816948
  1.382301,   0.818402
  1.385442,   0.819842
  1.388584,   0.821267
  1.391726,   0.822679
  1.394867,   0.824075
  1.398009,   0.825455
  1.401150,   0.826819
  1.404292,   0.828167
  1.407434,   0.829498
  1.410575,   0.830812
  1.413717,   0.832108
  1.416858,   0.833385
  1.420000,   0.834644
  1.423141,   0.835883
  1.426283,   0.837104
  1.429425,   0.838304
  1.432566,   0.839484
  1.435708,   0.840643
  1.438849,   0.841781
  1.441991,   0.842898
  1.445133,   0.843993
  1.448274,   0.845065
  1.451416,   0.846115
  1.454557,   0.847143
  1.457699,   0.848147
  1.460841,   0.849127
  1.463982,   0.850084
  1.467124,   0.851016
  1.470265,   0.851924
  1.473407,   0.852807
  1.476549,   0.853665
  1.479690,   0.854498
  1.482832,   0.855305
  1.485973,   0.856086
  1.489115,   0.856841
  1.492257,   0.857570
  1.495398,   0.858272
  1.498540,   0.858947
  1.501681,   0.859595
  1.504823,   0.860216
  1.507964,   0.860809
  1.511106,   0.861374
  1.514248,   0.861912
  1.517389,   0.862422
  1.520531,   0.862903
  1.523672,   0.863356
  1.526814,   0.863780
  1.529956,   0.864176
  1.533097,   0.864543
  1.536239,   0.864881
  1.539380,   0.865190
  1.542522,   0.865470
  1.545664,   0.865721
  1.548805,   0.865942
  1.551947,   0.866134
  1.555088,   0.866297
  1.558230,   0.866430
  1.561372,   0.866533
  1.564513,   0.866607
  1.567655,   0.866652
  1.570796,   0.866667
  1.573938,   0.866652
  1.577080,   0.866607
  1.580221,   0.866533
  1.583363,   0.866430
  1.586504,   0.866297
  1.589646,   0.866134
  1.592787,   0.865942
  1.595929,   0.865721
  1.599071,   0.865470
  1.602212,   0.865190
  1.605354,   0.864881
  1.608495,   0.864543
  1.611637,   0.864176
  1.614779,   0.863780
  1.617920,   0.863356
  1.621062,   0.862903
  1.624203,   0.862422
  1.627345,   0.861912
  1.630487,   0.861374
  1.633628,   0.860809
  1.636770,   0.860216
  1.639911,   0.859595
  1.643053,   0.858947
  1.646195,   0.858272
  1.649336,   0.857570
  1.652478,   0.856841
  1.655619,   0.856086
  1.658761,   0.855305
  1.661903,   0.854498
  1.665044,   0.853665
  1.668186,   0.852807
  1.671327,   0.851924
  1.674469,   0.851016
  1.677610,   0.850084
  1.680752,   0.849127
  1.683894,   0.848147
  1.687035,   0.847143
  1.690177,   0.846115
  1.693318,   0.845065
  1.696460,   0.843993
  1.699602,   0.842898
  1.702743,   0.841781
  1.705885,   0.840643
  1.709026,   0.839484
  1.712168,   0.838304
  1.715310,   0.837104
  1.718451,   0.835883
  1.721593,   0.834644
  1.724734,   0.833385
  1.727876,   0.832108
  1.731018,   0.830812
  1.734159,   0.829498
  1.737301,   0.828167
  1.740442,   0.826819
  1.743584,   0.825455
  1.746726,   0.824075
  1.749867,   0.822679
  1.753009,   0.821267
  1.756150,   0.819842
  1.759292,   0.818402
  1.762433,   0.816948
  1.765575,   0.815481
  1.768717,   0.814001
  1.771858,   0.812510
  1.775000,   0.811006
  1.778141,   0.809491
  1.781283,   0.807966
  1.784425,   0.806430
  1.787566,   0.804884
  1.790708,   0.803330
  1.793849,   0.801767
  1.796991,   0.800195
  1.800133,   0.798616
  1.803274,   0.797030
  1.806416,   0.795438
  1.809557,   0.793840
  1.812699,   0.792236
  1.815841,   0.790627
  1.818982,   0.789014
  1.822124,   0.787397
  1.825265,   0.785777
  1.828407,   0.784154
  1.831549,   0.782529
  1.834690,   0.780903
  1.837832,   0.779276
  1.840973,   0.777648
  1.844115,   0.776020
  1.847256,   0.774393
  1.850398,   0.772767
  1.853540,   0.771143
  1.856681,   0.769522
  1.859823,   0.767903
  1.862964,   0.766288
  1.866106,   0.764677
  1.869248,   0.763071
  1.872389,   0.761469
  1.875531,   0.759874
  1.878672,   0.758285
  1.881814,   0.756703
  1.884956,   0.755128
  1.888097,   0.753561
  1.891239,   0.752003
  1.894380,   0.750454
  1.897522,   0.748915
  1.900664,   0.747386
  1.903805,   0.745868
  1.906947,   0.744361
  1.910088,   0.742866
  1.913230,   0.741383
  1.916372,   0.739913
  1.919513,   0.738457
  1.922655,   0.737015
  1.925796,   0.735588
  1.928938,   0.734175
  1.932079,   0.732778
  1.935221,   0.731398
  1.938363,   0.730034
  1.941504,   0.728687
  1.944646,   0.727358
  1.947787,   0.726047
  1.950929,   0.724754
  1.954071,   0.723481
  1.957212,   0.722228
  1.960354,   0.720994
  1.963495,   0.719782
  1.966637,   0.718590
  1.969779,   0.717420
  1.972920,   0.716272
  1.976062,   0.715146
  1.979203,   0.714044
  1.982345,   0.712965
  1.985487,   0.711909
  1.988628,   0.710878
  1.991770,   0.709872
  1.994911,   0.708890
  1.998053,   0.707934
  2.001195,   0.707004
  2.004336,   0.706100
  2.007478,   0.705223
  2.010619,   0.704373
  2.013761,   0.703551
  2.016902,   0.702756
  2.020044,   0.701989
  2.023186,   0.701251
  2.026327,   0.700542
  2.029469,   0.699862
  2.032610,   0.699212
  2.035752,   0.698591
  2.038894,   0.698000
  2.042035,   0.697440
  2.045177,   0.696911
  2.048318,   0.696413
  2.051460,   0.695946
  2.054602,   0.695510
  2.057743,   0.695106
  2.060885,   0.694735
  2.064026,   0.694395
  2.067168,   0.694088
  2.070310,   0.693814
  2.073451,   0.693573
  2.076593,   0.693365
  2.079734,   0.693190
  2.082876,   0.693049
  2.086018,   0.692941
  2.089159,   0.692868
  2.092301,   0.692828
  2.095442,   0.692822
  2.098584,   0.692851
  2.101725,   0.692914
  2.104867,   0.693011
  2.108009,   0.693143
  2.111150,   0.693309
  2.114292,   0.693511
  2.117433,   0.693747
  2.120575,   0.694017
  2.123717,   0.694323
  2.126858,   0.694663
  2.130000,   0.695039
  2.133141,   0.695449
  2.136283,   0.695894
  2.139425,   0.696374
  2.142566,   0.696889
  2.145708,   0.697439
  2.148849,   0.698024
  2.151991,   0.698643
  2.155133,   0.699297
  2.158274,   0.699985
  2.161416,   0.700708
  2.164557,   0.701466
  2.167699,   0.702257
  2.170841,   0.703083
  2.173982,   0.703943
  2.177124,   0.704836
  2.180265,   0.705763
  2.183407,   0.706724
  2.186548,   0.707718
  2.189690,   0.708745
  2.192832,   0.709805
  2.195973,   0.710898
  2.199115,   0.712023
  2.202256,   0.713180
  2.205398,   0.714369
  2.208540,   0.715590
  2.211681,   0.716843
  2.214823,   0.718126
  2.217964,   0.719441
  2.221106,   0.720785
  2.224248,   0.722160
  2.227389,   0.723565
  2.230531,   0.725000
  2.233672,   0.726464
  2.236814,   0.727956
  2.239956,   0.729477
  2.243097,   0.731026
  2.246239,   0.732603
  2.249380,   0.734207
  2.252522,   0.735838
  2.255664,   0.737495
  2.258805,   0.739178
  2.261947,   0.740886
  2.265088,   0.742620
  2.268230,   0.744379
  2.271371,   0.746161
  2.274513,   0.747967
  2.277655,   0.749796
  2.280796,   0.751648
  2.283938,   0.753522
  2.287079,   0.755417
  2.290221,   0.757334
  2.293363,   0.759271
  2.296504,   0.761228
  2.299646,   0.763204
  2.302787,   0.765199
  2.305929,   0.767212
  2.309071,   0.769243
  2.312212,   0.771291
  2.315354,   0.773355
  2.318495,   0.775435
  2.321637,   0.777530
  2.324779,   0.779640
  2.327920,   0.781763
  2.331062,   0.783900
  2.334203,   0.786049
  2.337345,   0.788210
  2.340487,   0.790383
  2.343628,   0.792565
  2.346770,   0.794758
  2.349911,   0.796960
