       951 0.92596492 3.13830000
       955 0.92596577 3.13830000
       959 0.92593912 3.13830000
       963 0.92588521 3.13830000
       967 0.92580426 3.13830000
       971 0.92585092 3.13840000
       975 0.92591652 3.13840000
       979 0.92595574 3.13840000
       983 0.92596880 3.13840000
       987 0.92595589 3.13840000
       991 0.92591725 3.13840000
       995 0.92585307 3.13840000
       999 0.92577623 3.13850000
      1003 0.92586155 3.13850000
      1007 0.92592195 3.13850000
      1011 0.92595762 3.13850000
      1015 0.92596876 3.13850000
      1019 0.92595554 3.13850000
      1023 0.92591817 3.13850000
      1027 0.92585685 3.13850000
      1031 0.92577175 3.13850000
      1035 0.92583249 3.13860000
      1039 0.92590034 3.13860000
      1043 0.92594497 3.13860000
      1047 0.92596653 3.13860000
      1051 0.92596522 3.13860000
      1055 0.92594119 3.13860000
      1059 0.92589463 3.13860000
      1063 0.92582572 3.13860000
      1067 0.92574921 3.13870000
      1071 0.92583601 3.13870000
      1075 0.92590096 3.13870000
      1079 0.92594421 3.13870000
      1083 0.92596592 3.13870000
      1087 0.92596624 3.13870000
      1091 0.92594533 3.13870000
      1095 0.92590335 3.13870000
      1099 0.92584045 3.13870000
      1103 0.92575679 3.13870000
      1107 0.92578868 3.13880000
      1111 0.92586388 3.13880000
      1115 0.92591877 3.13880000
      1119 0.92595349 3.13880000
      1123 0.92596817 3.13880000
      1127 0.92596296 3.13880000
      1131 0.92593800 3.13880000
      1135 0.92589343 3.13880000
      1139 0.92582940 3.13880000
      1143 0.92574604 3.13880000
      1147 0.92576423 3.13890000
      1151 0.92584253 3.13890000
      1155 0.92590192 3.13890000
      1159 0.92594251 3.13890000
      1163 0.92596442 3.13890000
      1167 0.92596778 3.13890000
      1171 0.92595272 3.13890000
      1175 0.92591937 3.13890000
      1179 0.92586785 3.13890000
      1183 0.92579829 3.13890000
      1187 0.92571082 3.13890000
      1191 0.92575827 3.13900000
      1195 0.92583524 3.13900000
      1199 0.92589465 3.13900000
      1203 0.92593662 3.13900000
      1207 0.92596125 3.13900000
      1211 0.92596866 3.13900000
      1215 0.92595897 3.13900000
      1219 0.92593227 3.13900000
      1223 0.92588870 3.13900000
      1227 0.92582835 3.13900000
      1231 0.92575136 3.13900000
      1235 0.92567202 3.13910000
      1239 0.92576194 3.13910000
      1243 0.92583554 3.13910000
      1247 0.92589291 3.13910000
      1251 0.92593415 3.13910000
      1255 0.92595935 3.13910000
      1259 0.92596863 3.13910000
      1263 0.92596208 3.13910000
      1267 0.92593980 3.13910000
      1271 0.92590189 3.13910000
      1275 0.92584845 3.13910000
      1279 0.92577959 3.13910000
      1283 0.92569541 3.13910000
      1287 0.92568000 3.13920000
      1291 0.92576534 3.13920000
      1295 0.92583564 3.13920000
      1299 0.92589099 3.13920000
      1303 0.92593148 3.13920000
      1307 0.92595719 3.13920000
      1311 0.92596821 3.13920000
      1315 0.92596463 3.13920000
      1319 0.92594654 3.13920000
      1323 0.92591402 3.13920000
      1327 0.92586717 3.13920000
      1331 0.92580609 3.13920000
      1335 0.92573085 3.13920000
      1339 0.92564155 3.13920000
      1343 0.92567598 3.13930000
      1347 0.92575868 3.13930000
      1351 0.92582756 3.13930000
      1355 0.92588270 3.13930000
      1359 0.92592419 3.13930000
      1363 0.92595208 3.13930000
      1367 0.92596648 3.13930000
      1371 0.92596744 3.13930000
      1375 0.92595505 3.13930000
      1379 0.92592939 3.13930000
      1383 0.92589053 3.13930000
      1387 0.92583856 3.13930000
      1391 0.92577355 3.13930000
      1395 0.92569559 3.13930000
      1399 0.92560476 3.13930000
      1403 0.92564754 3.13940000
      1407 0.92573102 3.13940000
      1411 0.92580185 3.13940000
      1415 0.92586008 3.13940000
      1419 0.92590579 3.13940000
      1423 0.92593903 3.13940000
      1427 0.92595989 3.13940000
      1431 0.92596842 3.13940000
      1435 0.92596469 3.13940000
      1439 0.92594878 3.13940000
      1443 0.92592075 3.13940000
      1447 0.92588067 3.13940000
      1451 0.92582861 3.13940000
      1455 0.92576464 3.13940000
      1459 0.92568882 3.13940000
      1463 0.92560124 3.13940000
      1467 0.92557779 3.13950000
      1471 0.92566669 3.13950000
      1475 0.92574402 3.13950000
      1479 0.92580983 3.13950000
      1483 0.92586418 3.13950000
      1487 0.92590712 3.13950000
      1491 0.92593872 3.13950000
      1495 0.92595902 3.13950000
      1499 0.92596810 3.13950000
      1503 0.92596601 3.13950000
      1507 0.92595280 3.13950000
      1511 0.92592855 3.13950000
      1515 0.92589330 3.13950000
      1519 0.92584713 3.13950000
      1523 0.92579008 3.13950000
      1527 0.92572223 3.13950000
      1531 0.92564363 3.13950000
      1535 0.92555434 3.13950000
      1539 0.92553919 3.13960000
      1543 0.92562851 3.13960000
      1547 0.92570731 3.13960000
      1551 0.92577564 3.13960000
      1555 0.92583355 3.13960000
      1559 0.92588109 3.13960000
      1563 0.92591830 3.13960000
      1567 0.92594525 3.13960000
      1571 0.92596197 3.13960000
      1575 0.92596852 3.13960000
      1579 0.92596496 3.13960000
      1583 0.92595132 3.13960000
      1587 0.92592767 3.13960000
      1591 0.92589406 3.13960000
      1595 0.92585054 3.13960000
      1599 0.92579715 3.13960000
      1603 0.92573396 3.13960000
      1607 0.92566102 3.13960000
      1611 0.92557837 3.13960000
      1615 0.92548608 3.13960000
      1619 0.92550791 3.13970000
      1623 0.92559625 3.13970000
      1627 0.92567509 3.13970000
      1631 0.92574446 3.13970000
      1635 0.92580441 3.13970000
      1639 0.92585498 3.13970000
      1643 0.92589621 3.13970000
      1647 0.92592815 3.13970000
      1651 0.92595083 3.13970000
      1655 0.92596431 3.13970000
      1659 0.92596862 3.13970000
      1663 0.92596381 3.13970000
      1667 0.92594992 3.13970000
      1671 0.92592700 3.13970000
      1675 0.92589510 3.13970000
      1679 0.92585425 3.13970000
      1683 0.92580450 3.13970000
      1687 0.92574590 3.13970000
      1691 0.92567849 3.13970000
      1695 0.92560232 3.13970000
      1699 0.92551744 3.13970000
      1703 0.92542388 3.13970000
      1707 0.92545417 3.13980000
      1711 0.92554315 3.13980000
      1715 0.92562358 3.13980000
      1719 0.92569550 3.13980000
      1723 0.92575893 3.13980000
      1727 0.92581392 3.13980000
      1731 0.92586050 3.13980000
      1735 0.92589871 3.13980000
      1739 0.92592858 3.13980000
      1743 0.92595016 3.13980000
      1747 0.92596347 3.13980000
      1751 0.92596855 3.13980000
      1755 0.92596545 3.13980000
      1759 0.92595420 3.13980000
      1763 0.92593483 3.13980000
      1767 0.92590739 3.13980000
      1771 0.92587191 3.13980000
      1775 0.92582844 3.13980000
      1779 0.92577700 3.13980000
      1783 0.92571764 3.13980000
      1787 0.92565039 3.13980000
      1791 0.92557530 3.13980000
      1795 0.92549241 3.13980000
      1799 0.92540174 3.13980000
      1803 0.92534035 3.13990000
      1807 0.92543400 3.13990000
      1811 0.92551998 3.13990000
      1815 0.92559832 3.13990000
      1819 0.92566907 3.13990000
      1823 0.92573223 3.13990000
      1827 0.92578786 3.13990000
      1831 0.92583597 3.13990000
      1835 0.92587660 3.13990000
      1839 0.92590978 3.13990000
      1843 0.92593554 3.13990000
      1847 0.92595391 3.13990000
      1851 0.92596492 3.13990000
      1855 0.92596860 3.13990000
      1859 0.92596499 3.13990000
      1863 0.92595411 3.13990000
      1867 0.92593600 3.13990000
      1871 0.92591069 3.13990000
      1875 0.92587821 3.13990000
      1879 0.92583859 3.13990000
      1883 0.92579187 3.13990000
      1887 0.92573807 3.13990000
      1891 0.92567724 3.13990000
      1895 0.92560939 3.13990000
      1899 0.92553457 3.13990000
      1903 0.92545281 3.13990000
      1907 0.92536414 3.13990000
      1911 0.92526859 3.13990000
      1915 0.92531088 3.14000000
      1919 0.92540136 3.14000000
      1923 0.92548505 3.14000000
      1927 0.92556197 3.14000000
      1931 0.92563215 3.14000000
      1935 0.92569560 3.14000000
      1939 0.92575237 3.14000000
      1943 0.92580246 3.14000000
      1947 0.92584591 3.14000000
      1951 0.92588274 3.14000000
      1955 0.92591298 3.14000000
      1959 0.92593666 3.14000000
      1963 0.92595379 3.14000000
      1967 0.92596440 3.14000000
      1971 0.92596853 3.14000000
      1975 0.92596620 3.14000000
      1979 0.92595742 3.14000000
      1983 0.92594224 3.14000000
      1987 0.92592068 3.14000000
      1991 0.92589275 3.14000000
      1995 0.92585850 3.14000000
      1999 0.92581794 3.14000000
